txn_id,customer_id,timestamp,amount,channel,rule_score,ml_score,risk_score,risk_band,reasons
TXNb7c315a2-d,CUST00157,2026-06-20 10:57:40,763.12,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN0c995e2d-a,CUST00157,2026-06-22 13:57:47,994.5,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNb16d3da7-1,CUST00139,2026-07-09 05:09:04,4918.51,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa8c12f22-7,CUST00139,2026-07-09 14:45:53,1184.7,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNfa3bc921-c,CUST00139,2026-07-13 21:21:04,416.59,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5122f001-7,CUST00139,2026-07-15 01:57:34,1041.03,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbbe43aa7-8,CUST00139,2026-07-16 11:02:30,3024.37,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNc94b3a6f-7,CUST00140,2026-06-23 07:09:27,641.92,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNf525d556-b,CUST00140,2026-06-24 04:26:59,1638.23,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN14669189-5,CUST00140,2026-06-26 17:34:35,369.33,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNecfbc936-2,CUST00140,2026-07-04 18:40:50,4385.82,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNd3ec1562-9,CUST00140,2026-07-05 14:57:36,6204.71,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN13974770-1,CUST00158,2026-06-25 09:44:08,1888.25,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa1ad9f14-3,CUST00158,2026-06-28 05:17:31,3487.83,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNe06a46b2-b,CUST00158,2026-06-30 13:02:54,11553.02,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN0528d309-6,CUST00158,2026-07-04 10:56:03,434.24,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN66979d0f-a,CUST00158,2026-07-06 08:22:24,1882.36,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4878917a-2,CUST00158,2026-07-07 00:05:00,18168.87,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN209595a4-6,CUST00162,2026-07-07 03:00:14,520.54,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN8e07d8fc-8,CUST00162,2026-07-10 07:08:59,4117.56,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbbaa6e4a-f,CUST00162,2026-07-12 21:07:20,2183.21,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNf392b60b-6,CUST00160,2026-06-17 18:01:57,1378.53,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN48cff1da-7,CUST00160,2026-06-21 03:49:12,1066.68,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN68054a24-f,CUST00160,2026-06-21 15:38:17,4979.72,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN9381ebb3-a,CUST00160,2026-06-22 06:07:19,3291.46,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN81b01ca4-8,CUST00160,2026-06-24 16:43:38,1123.38,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN93efe8f0-3,CUST00160,2026-07-08 12:46:22,1820.78,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNb6eea1cf-8,CUST00160,2026-07-14 05:27:20,4058.81,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1579bc24-3,CUST00161,2026-06-18 08:41:20,3805.33,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNb062259e-5,CUST00161,2026-06-20 19:21:23,8691.16,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1f09bd6b-b,CUST00139,2026-06-25 11:19:00,3222.26,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN93432c76-d,CUST00139,2026-07-05 05:30:49,9744.51,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5424aae4-3,CUST00139,2026-07-07 02:57:58,2619.65,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5097ce46-7,CUST00139,2026-07-08 01:51:21,3477.41,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN78dc340b-4,CUST00165,2026-07-04 01:52:28,5630.33,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5f0a74fb-b,CUST00165,2026-07-13 08:10:06,1471.52,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN9055e085-5,CUST00165,2026-07-16 06:33:03,5598.35,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNff0614bb-b,CUST00166,2026-06-24 08:02:58,943.47,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN0f163af8-3,CUST00161,2026-06-23 03:28:13,228.53,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNd5963842-5,CUST00161,2026-06-25 13:59:34,2051.72,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN696f9074-4,CUST00161,2026-06-25 23:58:54,585.38,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNdf15e667-6,CUST00161,2026-06-26 21:32:54,6209.64,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa1420851-c,CUST00161,2026-06-27 07:09:48,1848.25,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN7d1d3494-c,CUST00161,2026-06-29 06:30:11,1267.14,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNd68bc80f-9,CUST00161,2026-07-01 21:56:45,1152.54,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN8f962ff2-1,CUST00161,2026-07-02 18:41:46,1164.67,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNf5a02c0a-5,CUST00161,2026-07-03 10:16:09,2430.11,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN851ab93f-2,CUST00162,2026-06-22 00:16:45,753.73,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN6cfacecc-1,CUST00162,2026-06-30 10:41:43,3448.89,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN761c7a2b-5,CUST00162,2026-07-01 01:38:33,5649.41,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNe958c430-d,CUST00167,2026-06-29 19:17:27,1383.33,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1806699f-b,CUST00167,2026-07-04 20:14:06,421.43,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN584f218a-3,CUST00167,2026-07-05 11:41:32,11262.4,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN982e2afd-7,CUST00167,2026-07-06 15:57:10,10999.13,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbab4eb77-9,CUST00167,2026-07-14 11:19:22,1924.0,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa2e768d7-5,CUST00167,2026-07-15 20:43:36,1943.74,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN935e2c27-5,CUST00168,2026-06-20 13:26:28,2735.28,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN3768d6aa-f,CUST00168,2026-06-23 19:28:32,1140.94,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1d191f64-f,CUST00163,2026-07-06 12:01:05,2740.38,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN3286af00-2,CUST00163,2026-07-09 23:35:47,525.18,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN864b789a-c,CUST00164,2026-06-19 10:50:27,903.34,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNdfcc8eb4-b,CUST00164,2026-07-01 22:03:07,339.51,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN025ec446-6,CUST00164,2026-07-05 20:29:43,159.3,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN7ec469d8-6,CUST00164,2026-07-11 03:15:56,5595.68,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4a4a5612-2,CUST00165,2026-06-17 11:12:30,15858.91,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNcd853347-3,CUST00165,2026-06-20 21:09:07,2738.02,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNd44260d2-5,CUST00135,2026-07-06 22:24:20,1438.93,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNb67cb2ac-9,CUST00136,2026-06-16 19:30:56,2528.8,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1b3206f0-0,CUST00136,2026-06-19 01:46:23,3848.27,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN60fba34c-3,CUST00136,2026-06-22 01:38:43,2163.79,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN266a8b90-e,CUST00136,2026-06-22 09:29:27,7191.22,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbdf68eb0-c,CUST00136,2026-06-24 00:19:35,2514.3,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5027b309-c,CUST00136,2026-07-10 13:04:18,2953.11,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNf486a251-1,CUST00137,2026-06-19 04:50:26,793.24,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa8350a40-0,CUST00137,2026-06-22 09:00:55,1204.67,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNc33a8761-6,CUST00137,2026-07-09 11:56:59,1388.07,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNfe08a540-e,CUST00138,2026-06-25 10:25:36,980.73,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNff70abaa-8,CUST00138,2026-06-29 03:14:17,847.23,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNcc5732f2-8,CUST00139,2026-06-24 18:58:04,264.8,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNfe4995a4-1,CUST00166,2026-07-01 03:14:01,704.79,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN2de1bda4-6,CUST00166,2026-07-05 19:37:50,2088.24,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNc4596172-9,CUST00167,2026-06-27 06:56:36,1575.91,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNc54f87ad-7,CUST00170,2026-06-25 14:39:23,3115.75,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN30e4541b-f,CUST00170,2026-06-27 11:20:36,5247.73,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNeee5b33e-2,CUST00170,2026-06-29 19:54:34,2944.28,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN2da6b974-4,CUST00168,2026-06-27 09:02:59,1418.01,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN206faddb-1,CUST00168,2026-06-27 18:26:03,1961.38,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN13e9e070-5,CUST00168,2026-06-27 22:39:22,759.89,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN00af085d-2,CUST00168,2026-06-28 17:37:44,3544.99,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN8fa50e32-4,CUST00168,2026-06-30 07:22:36,8444.03,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa513964e-9,CUST00168,2026-07-01 13:53:12,2011.05,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN9d6ba3b5-c,CUST00168,2026-07-06 05:38:48,2924.34,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN9ad28c4a-9,CUST00168,2026-07-10 06:40:18,1054.48,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN79b8023d-2,CUST00168,2026-07-13 19:15:16,13578.54,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbcbd6eeb-c,CUST00168,2026-07-16 10:15:40,449.07,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4d747649-5,CUST00169,2026-06-17 03:52:25,2846.18,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN6ce763e1-7,CUST00169,2026-06-21 14:23:05,945.4,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1246d2a5-6,CUST00135,2026-07-01 04:18:35,7734.51,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNb69b8391-e,CUST00172,2026-06-29 23:35:12,255.35,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN8bab9c9c-c,CUST00172,2026-07-01 15:13:43,4507.73,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbffbce28-7,CUST00172,2026-07-04 19:35:50,1744.54,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN7458d92c-a,CUST00172,2026-07-10 18:58:45,3550.37,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4719c1a8-d,CUST00169,2026-06-24 13:20:26,4490.92,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNb1f20ebf-7,CUST00169,2026-06-28 16:42:54,5389.27,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN9afa3fb4-e,CUST00169,2026-06-30 18:47:43,1085.98,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN2a869922-f,CUST00169,2026-07-02 03:36:25,560.22,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN51251262-8,CUST00169,2026-07-05 21:20:28,1849.4,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNc61f98b1-6,CUST00169,2026-07-07 02:12:29,310.85,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5ae0bb5a-7,CUST00169,2026-07-10 03:37:17,4269.22,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN6fef2c5d-d,CUST00169,2026-07-16 07:21:41,344.19,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa6ef8273-6,CUST00170,2026-06-16 23:26:33,4413.68,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNddbb3fa4-0,CUST00170,2026-06-19 18:06:59,4481.45,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1ec80917-a,CUST00170,2026-06-23 01:40:53,2969.35,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNe054dba1-8,CUST00170,2026-06-24 02:16:51,1690.83,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNda42698b-f,CUST00174,2026-06-17 00:26:03,3758.85,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5dc2fd9b-f,CUST00174,2026-06-29 19:26:08,2978.86,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNac0798c7-d,CUST00174,2026-07-04 09:45:42,761.1,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNaa1c5dca-f,CUST00174,2026-07-09 08:31:57,682.47,branch,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNfc7c356d-e,CUST00174,2026-07-09 17:45:59,262.16,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNe5d20eae-5,CUST00174,2026-07-15 22:56:36,2606.1,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNaaefdbe1-d,CUST00175,2026-06-24 22:27:28,909.31,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN316482fe-1,CUST00175,2026-07-12 23:39:19,2621.16,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN3222504f-0,CUST00170,2026-07-01 08:13:29,2209.05,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN6c905f13-b,CUST00170,2026-07-02 13:41:01,306.31,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN07ca07d8-d,CUST00171,2026-06-16 12:17:15,987.41,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN31e43850-8,CUST00171,2026-06-28 20:48:16,1538.97,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN7886f504-e,CUST00171,2026-07-07 20:16:29,1031.67,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN03539b9a-e,CUST00171,2026-07-11 20:32:39,2408.7,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa5b01639-0,CUST00171,2026-07-14 10:41:15,957.16,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN0ea66dbf-a,CUST00171,2026-07-16 08:26:16,2002.66,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN3a5b171c-b,CUST00133,2026-07-02 03:42:58,11847.36,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN81b85934-a,CUST00133,2026-07-05 06:00:11,1054.08,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN7eb3a98f-d,CUST00133,2026-07-10 20:51:52,3060.65,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1bf2235c-5,CUST00134,2026-07-01 16:58:29,404.07,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN0b73a040-b,CUST00134,2026-07-07 17:01:01,1685.83,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNd972c236-d,CUST00134,2026-07-08 21:17:01,1084.3,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1cf98855-7,CUST00134,2026-07-09 05:42:03,380.94,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNf9a013be-5,CUST00135,2026-06-16 18:56:08,1470.21,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN9b622c0a-5,CUST00135,2026-06-19 02:22:26,198.25,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4b47b715-f,CUST00135,2026-06-21 16:43:15,1563.72,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4878383a-e,CUST00135,2026-06-22 16:17:09,1254.89,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5e99c568-0,CUST00172,2026-07-15 21:19:11,667.56,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1e92c0ae-d,CUST00173,2026-06-25 03:23:58,2240.49,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNdb9eb2e6-1,CUST00173,2026-06-25 18:30:45,3170.55,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNb5e9489c-a,CUST00173,2026-07-03 07:06:33,1760.68,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN2d49d235-b,CUST00173,2026-07-07 22:33:21,1005.96,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbe3de265-d,CUST00180,2026-06-18 03:26:16,1107.29,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN25c37945-8,CUST00175,2026-07-16 06:06:14,3802.17,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa06a7de4-9,CUST00176,2026-06-16 15:45:24,1269.11,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN9bc88efe-4,CUST00176,2026-06-22 07:08:32,414.17,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN68c4b51a-8,CUST00176,2026-07-01 18:06:43,876.36,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNd60b04a9-9,CUST00176,2026-07-06 01:43:50,2138.33,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN1e228ade-5,CUST00176,2026-07-14 23:43:36,958.19,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN161f77a1-b,CUST00176,2026-07-16 00:59:15,410.56,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNf151ff15-a,CUST00177,2026-06-17 00:09:43,4086.53,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN497dd968-b,CUST00177,2026-06-19 02:08:24,255.22,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNe09012d7-1,CUST00177,2026-06-20 21:30:43,981.62,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN90a67567-2,CUST00177,2026-06-23 07:36:29,5828.92,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4f7c1491-2,CUST00177,2026-06-25 18:37:53,6835.68,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa7ee2f23-9,CUST00133,2026-06-26 01:12:14,930.4,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNfdf1d205-b,CUST00133,2026-06-26 04:26:31,3200.23,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN0420521e-4,CUST00133,2026-07-01 02:45:46,2507.29,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNe6a98352-d,CUST00181,2026-07-14 12:49:20,1120.37,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNa190aa44-a,CUST00181,2026-07-16 10:24:19,8279.3,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNbf5628b9-3,CUST00177,2026-06-28 11:27:49,3258.44,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN2b5997f2-c,CUST00177,2026-07-03 01:49:15,1744.58,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN4ecad266-3,CUST00177,2026-07-15 04:44:16,610.16,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN85e620fe-a,CUST00178,2026-06-24 01:24:30,3439.51,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN5d15c129-9,CUST00178,2026-06-24 18:37:02,1814.14,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNd5d4999b-3,CUST00178,2026-06-25 15:19:17,5727.44,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN330062f1-e,CUST00178,2026-06-30 19:37:15,719.1,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNafe1d845-a,CUST00178,2026-07-07 13:28:33,2348.69,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN42650798-4,CUST00178,2026-07-10 06:45:29,934.14,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN17a85108-4,CUST00178,2026-07-11 21:23:20,3473.41,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNf31d40e2-0,CUST00179,2026-06-30 12:20:49,3064.34,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXNfe66c4fa-3,CUST00179,2026-07-11 10:00:20,7459.75,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN27dc3b65-6,CUST00179,2026-07-13 06:40:25,651.9,atm,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN8365d2cf-1,CUST00180,2026-06-16 21:12:07,685.29,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN66b1f859-a,CUST00182,2026-07-09 08:31:21,2952.54,web,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
TXN98cb3cb4-e,CUST00182,2026-07-16 00:58:47,2825.4,mobile,0.0,0.0,0.0,Low,['No individually suspicious telemetry signals correlated with this transaction']
