txn_id,customer_id,timestamp,amount,channel,rule_score,ml_score,risk_score,risk_band,reasons
TXN078d27e5-3,CUST00080,2026-06-30 17:49:55,80399.5,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN5ed13afe-f,CUST00366,2026-07-14 21:44:45,102513.16,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNe5a5788e-2,CUST00367,2026-06-17 05:04:50,142809.76,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN1febc9af-b,CUST00020,2026-06-23 16:37:31,197225.66,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN67f7aba4-0,CUST00552,2026-07-02 18:38:10,202632.14,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNc70c15e3-b,CUST00016,2026-07-11 10:10:16,110404.09,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN705faecd-2,CUST00017,2026-07-03 18:08:17,244281.56,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN4a9b0dc7-9,CUST00367,2026-06-23 06:36:24,146103.54,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN0d3f69ed-a,CUST00077,2026-07-09 12:06:18,156247.48,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNc3dd1d6a-1,CUST00377,2026-07-01 23:34:58,210950.21,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNa396fc57-8,CUST00378,2026-07-04 10:31:59,153680.92,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN0ac22e6d-2,CUST00373,2026-07-13 00:57:55,133233.3,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNe9b89caf-8,CUST00384,2026-06-24 23:55:27,136846.83,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN19b627b5-4,CUST00385,2026-06-17 23:02:59,39301.11,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNbd16c038-4,CUST00383,2026-07-13 07:40:31,144102.27,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN8eb58d5c-7,CUST00381,2026-07-09 04:21:19,67874.67,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN8b991282-3,CUST00378,2026-07-12 13:28:33,102055.85,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN72737998-3,CUST00389,2026-07-13 15:21:40,189661.5,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNa8dbe9a1-d,CUST00070,2026-07-09 13:38:50,244814.32,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNfb3cd9c8-e,CUST00550,2026-07-09 10:50:45,187888.89,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN6855a90d-0,CUST00556,2026-07-06 06:39:24,237220.24,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN803e82de-7,CUST00557,2026-06-20 21:03:04,132800.59,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN7164a9a2-c,CUST00554,2026-06-19 00:23:26,195382.44,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNe004c471-8,CUST00387,2026-06-17 07:41:30,223557.57,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNbccb296d-3,CUST00400,2026-07-10 09:35:09,92203.37,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN16b5b5fc-1,CUST00399,2026-06-20 12:53:09,51403.11,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN09572517-1,CUST00068,2026-06-25 19:33:43,40725.81,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN555b9d60-8,CUST00396,2026-07-03 23:21:50,197072.65,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNc3f67602-0,CUST00409,2026-07-02 15:10:33,233147.06,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNa5c5afe1-8,CUST00410,2026-06-29 21:41:33,129076.54,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNaa000756-5,CUST00066,2026-07-14 22:49:56,141855.64,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNc1a8a33b-6,CUST00415,2026-06-29 03:47:11,146301.99,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNf5f5431f-4,CUST00415,2026-06-29 11:09:58,153860.6,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNf23657ec-5,CUST00416,2026-06-26 04:16:51,82645.56,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNae1c64c6-9,CUST00421,2026-06-27 06:43:05,121930.12,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN6295b041-4,CUST00540,2026-07-10 00:32:42,181831.63,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN4f39a47f-b,CUST00551,2026-06-27 23:48:37,77368.66,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN0daba507-1,CUST00427,2026-07-09 13:35:41,185228.18,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN626cd59a-e,CUST00442,2026-06-17 07:05:25,198974.57,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN312997af-d,CUST00436,2026-06-27 05:49:06,111656.56,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN05722bc5-4,CUST00430,2026-07-04 22:54:53,172967.97,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN02b964d6-7,CUST00443,2026-07-14 21:29:47,140342.51,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN0ce06819-2,CUST00440,2026-06-19 18:54:01,43245.05,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNfe95c8c9-c,CUST00455,2026-06-29 10:22:46,210561.95,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN9b08725e-e,CUST00452,2026-07-06 23:57:17,54429.5,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN62e32fa7-f,CUST00458,2026-06-19 11:18:38,245549.5,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN6431d4a9-c,CUST00456,2026-06-23 03:02:17,202386.49,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN323415b1-6,CUST00456,2026-07-03 16:19:32,225408.69,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN0331bd0d-1,CUST00051,2026-07-06 04:44:34,154808.44,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNc6bdce43-0,CUST00461,2026-07-07 03:42:31,170501.2,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNd5411860-8,CUST00459,2026-06-21 10:37:54,49896.25,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNcd68f11c-a,CUST00460,2026-06-22 14:51:15,159664.36,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN2838c714-d,CUST00530,2026-07-09 04:30:24,69371.76,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNdca21033-1,CUST00528,2026-07-01 16:36:57,249335.84,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN84471dfa-d,CUST00544,2026-07-05 21:49:15,104186.34,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNa367b563-2,CUST00456,2026-07-13 22:51:37,194761.37,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN085e9e90-f,CUST00469,2026-06-20 11:26:20,145641.75,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN0a164306-e,CUST00464,2026-07-15 18:35:10,87700.6,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN21737acd-3,CUST00475,2026-06-26 21:19:12,152735.72,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN236603b4-5,CUST00475,2026-07-04 14:55:54,86696.35,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN3a0761d9-0,CUST00045,2026-06-28 22:35:41,136519.48,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNf9f15e65-c,CUST00046,2026-06-17 13:02:24,105368.13,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNd67e0f37-f,CUST00471,2026-06-22 09:36:06,227518.55,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN2bd346cb-e,CUST00472,2026-06-18 13:14:21,152995.3,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN447809c0-b,CUST00044,2026-07-05 03:17:57,84700.65,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNa1b95e07-a,CUST00485,2026-06-18 09:31:22,151592.38,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNa68f75ac-7,CUST00482,2026-06-26 23:52:37,249296.57,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN05d04902-4,CUST00482,2026-07-05 10:12:19,127793.01,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNfbb8d9fe-d,CUST00522,2026-07-03 14:53:19,105423.63,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNe7270909-0,CUST00534,2026-06-20 09:18:50,35109.65,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNd49cc547-c,CUST00042,2026-07-02 17:29:26,128471.62,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN49a85d9e-d,CUST00489,2026-06-19 02:31:42,195783.96,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN653d171f-c,CUST00039,2026-06-24 18:37:12,123018.17,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNfae2d4a8-a,CUST00037,2026-06-30 01:35:33,47829.88,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNb51f34b7-d,CUST00493,2026-06-26 10:47:35,177419.39,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN7e8e148b-0,CUST00502,2026-06-23 09:29:08,143292.71,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN7edf1d61-4,CUST00507,2026-07-05 23:04:00,43513.05,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN3f8f9da4-b,CUST00506,2026-06-27 15:49:47,88428.0,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN22897671-7,CUST00518,2026-06-29 15:08:04,120844.21,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN4f848c31-7,CUST00516,2026-07-14 15:30:05,60486.3,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
